ID,Latitude,Longitude,Genus,Species,Family,Class,Infra-Class,Order,Status,Megafauna,AgeID,DatedRemain,DatedMaterial,Age,AgeType,DatingTechnique,OverallRegion,AdministrativeDivision,SpecificRegion,Cave/Site/Deposit,Chamber/Provenance,Stratigraphy/Taphonomy,Species abundances,Year
1452,-29.0728,138.0143,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7584,Eggshell,Eggshell,3.783,=,AAR,Main Australia,SA,Madigan Gulf,Silcrete Quarry,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1453,-29.0294,137.5542,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7130,Eggshell,Eggshell,3.783,=,AAR,Main Australia,SA,Williams Point,Williams Point (Point West),"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1454,-29.4533,136.8583,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7479,Eggshell,Eggshell,3.81,=,AAR,Main Australia,SA,Madigan Gulf - Lake Eyre Basin,Lake Eyre,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1455,-29.0728,138.0143,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,6868,Eggshell,Eggshell,3.91,=,AAR,Main Australia,SA,Madigan Gulf,Silcrete Quarry,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1456,-28.7015,137.681,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7190,Eggshell,Eggshell,3.99,=,AAR,Main Australia,SA,Madigan Gulf,Mulga Camp,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1457,-29.0728,138.0143,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7451,Eggshell,Eggshell,4.101,=,AAR,Main Australia,SA,Madigan Gulf,Silcrete Quarry,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1458,-29.0433,138.04,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7129,Eggshell,Eggshell,4.83,=,AAR,Main Australia,SA,Madigan Gulf - Lake Eyre Basin,"Near Clayton, SE of Lake Eyre","Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1459,-29.0433,138.04,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,8013,Eggshell,Eggshell,5.163,=,AAR,Main Australia,SA,Madigan Gulf - Lake Eyre Basin,Lake Eyre,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1460,-29.0728,138.0143,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7584,Eggshell,Eggshell,5.214,=,AAR,Main Australia,SA,Madigan Gulf,Silcrete Quarry,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1461,-29.0728,138.0143,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7451,Eggshell,Eggshell,5.24,=,AAR,Main Australia,SA,Madigan Gulf,Silcrete Quarry,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1462,-29.0728,138.0143,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,6868,Eggshell,Eggshell,5.292,=,AAR,Main Australia,SA,Madigan Gulf,Silcrete Quarry,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1463,-28.6644,137.631,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7118,Eggshell,Eggshell,5.292,=,AAR,Main Australia,NSW,Sydney Basin,Near Sydney Harbor,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1464,-29.0728,138.0143,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,6868,Eggshell,Eggshell,5.428,=,AAR,Main Australia,SA,Madigan Gulf,Silcrete Quarry,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1465,-29.0728,138.0143,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7584,Eggshell,Eggshell,5.485,=,AAR,Main Australia,SA,Madigan Gulf,Silcrete Quarry,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1466,-29.0728,138.0143,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7584,Eggshell,Eggshell,5.951,=,AAR,Main Australia,SA,Madigan Gulf,Silcrete Quarry,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1467,-29.0728,138.0143,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7584,Eggshell,Eggshell,6.124,=,AAR,Main Australia,SA,Madigan Gulf,Silcrete Quarry,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
1468,-28.8517,137.3867,Dromaius,novaehollandiae,Dromaiidae,Aves,Neoaves,Struthiniformes,Extant,Yes,7512,Eggshell,Eggshell,6.28,=,AAR,Main Australia,SA,Hunt Peninsula,Hunt Peninsula,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,2005.0
